LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
1183,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,E5,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,"['0', 'x', '6', '0', '0', '0']"
1184,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",E232,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>","['0', '0']"
1185,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s",E229,"hibernate_machine_init pagesDone <*> sum2 <*>, time: <*> ms, disk(<*>) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s","['451550', '4886d9d9', '197', '0x20000', '799', '40017920', '27', '1412', '160550912', '39', '3904']"
1186,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting,E333,vm_compressor_fastwake_warmup (<*> - <*>) - starting,"['581519', '591525']"
1187,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,BuildActDeviceEntry exit,E160,BuildActDeviceEntry exit,"['B', 'u', 'i', 'l', 'd', 'A', 'c', 't', 'D', 'e', 'v', 'i', 'c', 'e', 'E', 'n', 't', 'r', 'y', ' ', 'e', 'x', 'i', 't']"
1188,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))",E107,<IMMacNotificationCenterManager: <*>: Updating enabled: YES (Topics: (<*>)),"['0x7ff1b2e00ba0>', ' ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ']"
1189,Jul,5,10:31:23,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'h', 'a', 'n', 'd', 'l', 'e', 'W', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', '_', 'g', 'a', 't', 'e', 'd']"
1190,Jul,5,10:31:24,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,"['__73', '2']"
1191,Jul,5,10:31:56,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Active',E258,Location icon should now be in state 'Active',"['L', 'o', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'i', 'c', 'o', 'n', ' ', 's', 'h', 'o', 'u', 'l', 'd', ' ', 'n', 'o', 'w', ' ', 'b', 'e', ' ', 'i', 'n', ' ', 's', 't', 'a', 't', 'e', ' ', ""'"", 'A', 'c', 't', 'i', 'v', 'e', ""'""]"
1192,Jul,5,10:32:08,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive',"['L', 'o', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'i', 'c', 'o', 'n', ' ', 's', 'h', 'o', 'u', 'l', 'd', ' ', 'n', 'o', 'w', ' ', 'b', 'e', ' ', 'i', 'n', ' ', 's', 't', 'a', 't', 'e', ' ', ""'"", 'I', 'n', 'a', 'c', 't', 'i', 'v', 'e', ""'""]"
1193,Jul,5,10:41:38,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1194,Jul,5,10:43:32,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1195,Jul,5,10:44:16,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1196,Jul,5,10:45:00,calvisitor-10-105-160-179,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35830,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>","['/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History', '147', '/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc']"
1197,Jul,5,10:48:06,calvisitor-10-105-160-179,quicklookd,35840,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: (<*>),"['n', 'u', 'l', 'l']"
1198,Jul,5,10:52:15,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""",E85,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""","['2017', '07', '05 10', '52', '15.982', '35861', '0x700000323000', '2', 'https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627']"
1199,Jul,5,10:52:16,calvisitor-10-105-160-179,ksfetch,35863,,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },E94,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher received a request: <NSMutableURLRequest: <*> { URL: <*> },"['2017', '07', '05 10', '52', '16.779', '35863', '0x7fff79824000', '2', '0x100501610>', 'https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722']"
1200,Jul,5,10:52:16,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,E87,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,"['2017', '07', '05 10', '52', '16.977', '35861', '0x700000323000', '2']"
1201,Jul,5,10:56:49,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: status: off,E257,KeychainGetICDPStatus: status: off,"['K', 'e', 'y', 'c', 'h', 'a', 'i', 'n', 'G', 'e', 't', 'I', 'C', 'D', 'P', 'S', 't', 'a', 't', 'u', 's', ':', ' ', 's', 't', 'a', 't', 'u', 's', ':', ' ', 'o', 'f', 'f']"
1202,Jul,5,10:57:01,calvisitor-10-105-160-179,QQ,10018,,2017/07/05 10:57:01.130 | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = 1742124257.,E53,<*>/<*>/<*> <*>:<*>:<*> | I | VoipWrapper | DAVEngineImpl.cpp:<*>:Close | close video chat. llFriendUIN = <*>.,"['2017', '07', '05 10', '57', '01.130', '1400', '1742124257']"
1203,Jul,5,10:57:41,calvisitor-10-105-160-179,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,E252,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,"['IOThunderboltSwitch<0>', '0x0', '0x0', '12', '0']"
1204,Jul,5,10:58:22,calvisitor-10-105-160-179,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35873,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>","['/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper', '147', '/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc']"
1205,Jul,5,10:58:44,calvisitor-10-105-160-179,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification},E105,<IMMacNotificationCenterManager: <*>: notification observer: com.apple.FaceTime notification: __CFNotification <*> {name = _NSDoNotDisturbEnabledNotification},"['0x7fdcc9d16380>', '0x7fdcc9d19110']"
1206,Jul,5,10:58:44,calvisitor-10-105-160-179,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>","['enable_2G', '1', 'profile_2g', '0', 'enable_5G', '1', 'profile_5G', '0']"
1207,Jul,5,11:01:10,authorMacBook-Pro,corecaptured,35877,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,['7']
1208,Jul,5,11:01:55,calvisitor-10-105-160-179,corecaptured,35877,,Received Capture Event,E294,Received Capture Event,"['R', 'e', 'c', 'e', 'i', 'v', 'e', 'd', ' ', 'C', 'a', 'p', 't', 'u', 'r', 'e', ' ', 'E', 'v', 'e', 'n', 't']"
1209,Jul,5,11:01:55,calvisitor-10-105-160-179,corecaptured,35877,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_11,01,55.983179]-AirPortBrcm4360_Logs-006.txt, Current File [2017-07-05_11,01,55.983179]-AirPortBrcm4360_Logs-006.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '05_11', '01', '55.983179', 'AirPortBrcm4360_Logs-006.txt', '2017', '07', '05_11', '01', '55.983179', 'AirPortBrcm4360_Logs-006.txt']"
1210,Jul,5,11:39:37,calvisitor-10-105-160-179,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,"['-', '[', 'N', 'e', 't', 'w', 'o', 'r', 'k', 'A', 'n', 'a', 'l', 'y', 't', 'i', 'c', 's', 'E', 'n', 'g', 'i', 'n', 'e', ' ', '_', 'w', 'r', 'i', 't', 'e', 'J', 'o', 'u', 'r', 'n', 'a', 'l', 'R', 'e', 'c', 'o', 'r', 'd', ':', 'f', 'r', 'o', 'm', 'C', 'e', 'l', 'l', 'F', 'i', 'n', 'g', 'e', 'r', 'p', 'r', 'i', 'n', 't', ':', 'k', 'e', 'y', ':', 'a', 't', 'L', 'O', 'I', ':', 'o', 'f', 'K', 'i', 'n', 'd', ':', 'l', 'q', 'm', ':', 'i', 's', 'F', 'a', 'u', 'l', 't', 'y', ':', ']', ' ', 'H', 'a', 's', 'h', 'i', 'n', 'g', ' ', 'o', 'f', ' ', 't', 'h', 'e', ' ', 'p', 'r', 'i', 'm', 'a', 'r', 'y', ' ', 'k', 'e', 'y', ' ', 'f', 'a', 'i', 'l', 'e', 'd', '.', ' ', 'D', 'r', 'o', 'p', 'p', 'i', 'n', 'g', ' ', 't', 'h', 'e', ' ', 'j', 'o', 'u', 'r', 'n', 'a', 'l', ' ', 'r', 'e', 'c', 'o', 'r', 'd', '.']"
1211,Jul,5,11:39:38,authorMacBook-Pro,corecaptured,35877,,CCProfileMonitor::freeResources done,E178,CCProfileMonitor::freeResources done,"['C', 'C', 'P', 'r', 'o', 'f', 'i', 'l', 'e', 'M', 'o', 'n', 'i', 't', 'o', 'r', ':', ':', 'f', 'r', 'e', 'e', 'R', 'e', 's', 'o', 'u', 'r', 'c', 'e', 's', ' ', 'd', 'o', 'n', 'e']"
1212,Jul,5,11:39:39,authorMacBook-Pro,corecaptured,35889,,"CCFile::copyFile fileName is [2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '05_11', '39', '39.743225', 'CCIOReporter-001.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml']"
1213,Jul,5,11:40:26,calvisitor-10-105-160-226,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,"['0', 'x', 'E', '0', '0', '0', '0', '3', '4', '0']"
1214,Jul,5,11:42:05,calvisitor-10-105-160-226,Mail,11203,,tcp_connection_destination_perform_socket_connect 44073 connectx to 123.125.50.30:143@0 failed: [50] Network is down,E316,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is down,"['44073', '123.125.50.30', '143', '0', '50']"
1215,Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>: NC Disabled: NO,E102,<IMMacNotificationCenterManager: <*>: NC Disabled: NO,"['0', 'x', '7', 'f', 'f', '1', 'b', '2', 'd', '1', '7', '9', '8', '0', '>']"
1216,Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>: DND Enabled: NO,E103,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,"['0', 'x', '7', 'f', 'f', '1', 'b', '2', 'd', '1', '7', '9', '8', '0', '>']"
1217,Jul,5,11:47:49,calvisitor-10-105-160-226,quicklookd,35915,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: (<*>),"['n', 'u', 'l', 'l']"
1218,Jul,5,12:00:35,calvisitor-10-105-160-226,WindowServer,184,,CGXDisplayDidWakeNotification [723587602857832]: posting kCGSDisplayDidWake,E184,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake,"['7', '2', '3', '5', '8', '7', '6', '0', '2', '8', '5', '7', '8', '3', '2']"
1219,Jul,5,12:00:39,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: DND Enabled: NO,E103,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,"['0', 'x', '7', 'f', 'f', '1', 'b', '2', 'e', '0', '0', 'b', 'a', '0', '>']"
1220,Jul,5,12:00:50,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22930 125.39.240.34:14000,E49,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,"['__42', 'evaluateCrazyIvan46', 'QQ.10018 tc22930 125.39.240.34', '14000']"
1221,Jul,5,12:00:58,calvisitor-10-105-160-226,com.apple.AddressBook.InternetAccountsBridge,35944,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
1222,Jul,5,12:01:10,calvisitor-10-105-160-226,QQ,10018,,button report: 0x8002bdf,E161,button report: <*>,"['0', 'x', '8', '0', '0', '2', 'b', 'd', 'f']"
1223,Jul,5,12:02:02,calvisitor-10-105-160-226,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,"['4', '4', '5']"
1224,Jul,5,12:05:11,calvisitor-10-105-160-226,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,"['4', '4', '5']"
1225,Jul,5,12:35:58,calvisitor-10-105-160-226,kernel,0,,en0: BSSID changed to 88:75:56:a0:95:ed,E207,en0: BSSID changed to <*>,"['8', '8', ':', '7', '5', ':', '5', '6', ':', 'a', '0', ':', '9', '5', ':', 'e', 'd']"
1226,Jul,5,12:50:34,calvisitor-10-105-160-226,kernel,0,,ARPT: 724509.898718: wl0: MDNS: IPV4 Addr: 10.105.160.226,E141,ARPT: <*>: wl0: MDNS: IPV4 Addr: <*>,"['724509.898718', '10.105.160.226']"
1227,Jul,5,13:16:51,calvisitor-10-105-160-226,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",E331,USBMSC Identifier (non-unique): <*>,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '8', '2', '0', ' ', '0', 'x', '5', 'a', 'c', ' ', '0', 'x', '8', '4', '0', '6', ' ', '0', 'x', '8', '2', '0', ',', ' ', '3']"
1228,Jul,5,13:43:58,calvisitor-10-105-160-226,kernel,0,,en0: BSSID changed to 88:75:56:a0:95:ed,E207,en0: BSSID changed to <*>,"['8', '8', ':', '7', '5', ':', '5', '6', ':', 'a', '0', ':', '9', '5', ':', 'e', 'd']"
1229,Jul,5,13:44:18,calvisitor-10-105-160-226,com.apple.AddressBook.InternetAccountsBridge,646,,Daemon connection invalidated!,E196,Daemon connection invalidated!,"['D', 'a', 'e', 'm', 'o', 'n', ' ', 'c', 'o', 'n', 'n', 'e', 'c', 't', 'i', 'o', 'n', ' ', 'i', 'n', 'v', 'a', 'l', 'i', 'd', 'a', 't', 'e', 'd', '!']"
1230,Jul,5,14:03:40,calvisitor-10-105-160-226,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,"['0', 'x', 'E', '0', '0', '0', '0', '3', '4', '0']"
