LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
1210,07.26 15:07:25,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:28",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['long.open.weixin.qq.com:443', '1910 bytes (1.86 KB) sent', '276 bytes received', '00:28']"
1211,07.26 15:07:30,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1985 bytes (1.93 KB) sent, 4832 bytes (4.71 KB) received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['long.open.weixin.qq.com:443', '1985 bytes (1.93 KB) sent', '4832 bytes (4.71 KB) received', '00:02']"
1212,07.26 15:08:38,chrome.exe *64,"www.google.com.hk:443 close, 734 bytes sent, 160 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.google.com.hk:443', '734 bytes sent', '160 bytes received', '<1 sec']"
1213,07.26 15:08:40,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1214,07.26 15:08:55,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fonts.gstatic.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1215,07.26 15:08:56,chrome.exe *64,"lh4.googleusercontent.com:443 close, 471 bytes sent, 4692 bytes (4.58 KB) received, lifetime 00:11",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['lh4.googleusercontent.com:443', '471 bytes sent', '4692 bytes (4.58 KB) received', '00:11']"
1216,07.26 15:08:57,chrome.exe *64,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['csi.gstatic.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1217,07.26 15:09:28,chrome.exe *64,lh4.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['lh4.googleusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1218,07.26 15:09:29,chrome.exe *64,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['avatars3.githubusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1219,07.26 15:09:29,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1220,07.26 15:09:29,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['collector.githubapp.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1221,07.26 15:09:31,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['clients1.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1222,07.26 15:10:38,SGTool.exe,config.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['config.pinyin.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1223,07.26 15:11:08,SGTool.exe,"info.pinyin.sogou.com:80 close, 1020 bytes sent, 607 bytes received, lifetime 00:30",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['info.pinyin.sogou.com:80', '1020 bytes sent', '607 bytes received', '00:30']"
1224,07.26 15:11:10,SGTool.exe,"ping.pinyin.sogou.com:80 close, 1109 bytes (1.08 KB) sent, 332 bytes received, lifetime 00:32",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['ping.pinyin.sogou.com:80', '1109 bytes (1.08 KB) sent', '332 bytes received', '00:32']"
1225,07.26 15:11:31,chrome.exe *64,"api.github.com:443 close, 0 bytes sent, 0 bytes received, lifetime 02:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['api.github.com:443', '0 bytes sent', '0 bytes received', '02:02']"
1226,07.26 15:12:46,chrome.exe *64,"clients6.google.com:443 close, 4318 bytes (4.21 KB) sent, 1951 bytes (1.90 KB) received, lifetime 09:43",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['clients6.google.com:443', '4318 bytes (4.21 KB) sent', '1951 bytes (1.90 KB) received', '09:43']"
1227,07.26 15:13:17,chrome.exe *64,"www.google.com:443 close, 2564 bytes (2.50 KB) sent, 2035 bytes (1.98 KB) received, lifetime 04:37",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.google.com:443', '2564 bytes (2.50 KB) sent', '2035 bytes (1.98 KB) received', '04:37']"
1228,07.26 15:13:19,chrome.exe *64,apis.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['apis.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1229,07.26 15:13:19,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.gstatic.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1230,07.26 15:13:31,chrome.exe *64,"www.google-analytics.com:443 close, 1770 bytes (1.72 KB) sent, 5146 bytes (5.02 KB) received, lifetime 04:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.google-analytics.com:443', '1770 bytes (1.72 KB) sent', '5146 bytes (5.02 KB) received', '04:02']"
1231,07.26 15:13:33,chrome.exe *64,www.google-analytics.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.google-analytics.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1232,07.26 15:13:33,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1233,07.26 15:13:35,chrome.exe *64,"notifications.google.com:443 close, 470 bytes sent, 4794 bytes (4.68 KB) received, lifetime 00:10",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['notifications.google.com:443', '470 bytes sent', '4794 bytes (4.68 KB) received', '00:10']"
1234,07.26 15:13:42,chrome.exe *64,"notifications.google.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:13",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['notifications.google.com:443', '733 bytes sent', '229 bytes received', '00:13']"
1235,07.26 15:13:45,chrome.exe *64,"live.github.com:443 close, 1207 bytes (1.17 KB) sent, 452 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['live.github.com:443', '1207 bytes (1.17 KB) sent', '452 bytes received', '00:01']"
1236,07.26 15:14:03,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1237,07.26 15:14:29,chrome.exe *64,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1238,07.26 15:17:19,chrome.exe *64,"www.googleapis.com:443 close, 1733 bytes (1.69 KB) sent, 1288 bytes (1.25 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.googleapis.com:443', '1733 bytes (1.69 KB) sent', '1288 bytes (1.25 KB) received', '04:00']"
1239,07.26 15:17:34,chrome.exe *64,"www.google.com.hk:443 close, 24256 bytes (23.6 KB) sent, 434160 bytes (423 KB) received, lifetime 08:56",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.google.com.hk:443', '24256 bytes (23.6 KB) sent', '434160 bytes (423 KB) received', '08:56']"
1240,07.26 15:17:36,YodaoDict.exe,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['dict.youdao.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1241,07.26 15:18:05,chrome.exe *64,"play.google.com:443 close, 33864 bytes (33.0 KB) sent, 22082 bytes (21.5 KB) received, lifetime 19:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['play.google.com:443', '33864 bytes (33.0 KB) sent', '22082 bytes (21.5 KB) received', '19:00']"
1242,07.26 15:20:09,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['collector.githubapp.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1243,07.26 15:20:49,chrome.exe *64,www.gmail.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.gmail.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1244,07.26 15:20:54,chrome.exe *64,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['people-pa.clients6.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1245,07.26 15:20:54,chrome.exe *64,11.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['11.client-channel.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1246,07.26 15:21:06,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:13",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['lh6.googleusercontent.com:443', '471 bytes sent', '4693 bytes (4.58 KB) received', '00:13']"
1247,07.26 15:21:06,chrome.exe *64,"www.gmail.com:443 close, 459 bytes sent, 4187 bytes (4.08 KB) received, lifetime 00:17",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.gmail.com:443', '459 bytes sent', '4187 bytes (4.08 KB) received', '00:17']"
1248,07.26 15:21:06,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4694 bytes (4.58 KB) received, lifetime 00:13",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['lh6.googleusercontent.com:443', '471 bytes sent', '4694 bytes (4.58 KB) received', '00:13']"
1249,07.26 15:21:06,chrome.exe *64,"plus.google.com:443 close, 470 bytes sent, 4793 bytes (4.68 KB) received, lifetime 00:16",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['plus.google.com:443', '470 bytes sent', '4793 bytes (4.68 KB) received', '00:16']"
1250,07.26 15:21:06,chrome.exe *64,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['csi.gstatic.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1251,07.26 15:21:30,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['client-cf.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1252,07.26 15:22:58,Dropbox.exe,block-edge.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['block-edge.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1253,07.26 15:23:40,chrome.exe *64,3.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['3.client-channel.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1254,07.26 15:23:47,GitHub.exe,avatars.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['avatars.githubusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1255,07.26 15:23:48,GitHub.exe,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['avatars3.githubusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1256,07.26 15:23:48,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1257,07.26 15:23:48,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1258,07.26 15:23:51,GitHub.exe,github-windows.s3.amazonaws.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['github-windows.s3.amazonaws.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1259,07.26 15:23:59,GitHub.exe,"api.github.com:443 close, 674 bytes sent, 2132 bytes (2.08 KB) received, lifetime 00:11",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['api.github.com:443', '674 bytes sent', '2132 bytes (2.08 KB) received', '00:11']"
1260,07.26 15:24:55,chrome.exe *64,"apis.google.com:443 close, 2498 bytes (2.43 KB) sent, 5835 bytes (5.69 KB) received, lifetime 04:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['apis.google.com:443', '2498 bytes (2.43 KB) sent', '5835 bytes (5.69 KB) received', '04:02']"
1261,07.26 15:25:08,chrome.exe *64,www.zhihu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.zhihu.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1262,07.26 15:25:08,chrome.exe *64,pic4.zhimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['pic4.zhimg.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1263,07.26 15:25:09,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['clients1.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1264,07.26 15:25:19,chrome.exe *64,"pic4.zhimg.com:443 close, 330 bytes sent, 3763 bytes (3.67 KB) received, lifetime 00:11",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['pic4.zhimg.com:443', '330 bytes sent', '3763 bytes (3.67 KB) received', '00:11']"
1265,07.26 15:25:19,chrome.exe *64,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:11",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['zhihu-web-analytics.zhihu.com:443', '343 bytes sent', '3122 bytes (3.04 KB) received', '00:11']"
1266,07.26 15:25:19,chrome.exe *64,"content.googleapis.com:443 close, 2094 bytes (2.04 KB) sent, 623 bytes received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['content.googleapis.com:443', '2094 bytes (2.04 KB) sent', '623 bytes received', '04:00']"
1267,07.26 15:25:29,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:14",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['pubads.g.doubleclick.net:443', '476 bytes sent', '4417 bytes (4.31 KB) received', '00:14']"
1268,07.26 15:25:32,WeChat.exe,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['short.weixin.qq.com:80', '425 bytes sent', '161 bytes received', '<1 sec']"
1269,07.26 15:25:49,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1270,07.26 15:25:55,chrome.exe *64,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['notifications.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1271,07.26 15:25:56,chrome.exe *64,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['avatars3.githubusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1272,07.26 15:25:56,chrome.exe *64,www.google-analytics.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.google-analytics.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1273,07.26 15:26:11,chrome.exe *64,user-images.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['user-images.githubusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1274,07.26 15:26:14,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.github.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1275,07.26 15:26:27,chrome.exe *64,"api.github.com:443 close, 328 bytes sent, 3642 bytes (3.55 KB) received, lifetime 00:16",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['api.github.com:443', '328 bytes sent', '3642 bytes (3.55 KB) received', '00:16']"
1276,07.26 15:29:09,chrome.exe *64,"clients1.google.com:443 close, 939 bytes sent, 5532 bytes (5.40 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['clients1.google.com:443', '939 bytes sent', '5532 bytes (5.40 KB) received', '04:00']"
1277,07.26 15:29:26,chrome.exe *64,"user-images.githubusercontent.com:443 close, 335 bytes sent, 4369 bytes (4.26 KB) received, lifetime 03:15",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['user-images.githubusercontent.com:443', '335 bytes sent', '4369 bytes (4.26 KB) received', '03:15']"
1278,07.26 15:29:26,chrome.exe *64,"user-images.githubusercontent.com:443 close, 335 bytes sent, 4369 bytes (4.26 KB) received, lifetime 03:15",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['user-images.githubusercontent.com:443', '335 bytes sent', '4369 bytes (4.26 KB) received', '03:15']"
1279,07.26 15:29:30,chrome.exe *64,lh6.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['lh6.googleusercontent.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1280,07.26 15:29:30,chrome.exe *64,"clients6.google.com:443 close, 568 bytes sent, 156 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['clients6.google.com:443', '568 bytes sent', '156 bytes received', '<1 sec']"
1281,07.26 15:29:31,chrome.exe *64,"12.client-channel.google.com:443 close, 474 bytes sent, 4042 bytes (3.94 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['12.client-channel.google.com:443', '474 bytes sent', '4042 bytes (3.94 KB) received', '<1 sec']"
1282,07.26 15:29:43,chrome.exe *64,"csi.gstatic.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:13",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['csi.gstatic.com:443', '733 bytes sent', '229 bytes received', '00:13']"
1283,07.26 15:29:43,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:12",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['lh6.googleusercontent.com:443', '471 bytes sent', '4693 bytes (4.58 KB) received', '00:12']"
1284,07.26 15:29:43,chrome.exe *64,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['csi.gstatic.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1285,07.26 15:29:54,chrome.exe *64,"csi.gstatic.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['csi.gstatic.com:443', '0 bytes sent', '0 bytes received', '00:11']"
1286,07.26 15:29:57,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:23",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['fonts.gstatic.com:443', '463 bytes sent', '4786 bytes (4.67 KB) received', '00:23']"
1287,07.26 15:30:02,chrome.exe *64,tvax1.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['tvax1.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1288,07.26 15:30:02,chrome.exe *64,tvax1.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['tvax1.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1289,07.26 15:30:07,chrome.exe *64,js.t.sinajs.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['js.t.sinajs.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1290,07.26 15:30:08,chrome.exe *64,dslb.cdn.krcom.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['dslb.cdn.krcom.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1291,07.26 15:30:08,chrome.exe *64,wx3.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['wx3.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1292,07.26 15:30:08,chrome.exe *64,wx1.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['wx1.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1293,07.26 15:30:08,chrome.exe *64,wx2.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['wx2.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1294,07.26 15:30:08,chrome.exe *64,tva1.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['tva1.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1295,07.26 15:30:08,chrome.exe *64,mu1.sinaimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['mu1.sinaimg.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1296,07.26 15:30:10,chrome.exe *64,s.weibo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['s.weibo.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1297,07.26 15:30:11,chrome.exe *64,d0.sina.com.cn:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['d0.sina.com.cn', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1298,07.26 15:30:11,chrome.exe *64,api.weibo.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['api.weibo.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1299,07.26 15:30:11,chrome.exe *64,"www.zhihu.com:443 close, 1685 bytes (1.64 KB) sent, 10151 bytes (9.91 KB) received, lifetime 05:03",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.zhihu.com:443', '1685 bytes (1.64 KB) sent', '10151 bytes (9.91 KB) received', '05:03']"
1300,07.26 15:30:11,chrome.exe *64,"d0.sina.com.cn:443 close, 328 bytes sent, 3654 bytes (3.56 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['d0.sina.com.cn:443', '328 bytes sent', '3654 bytes (3.56 KB) received', '<1 sec']"
