LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
1224,Jul,10,16:33:05,combo,sshd(pam_unix),30743,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.214.161.141', 'root']"
1225,Jul,10,16:33:05,combo,sshd(pam_unix),30726,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.214.161.141', 'root']"
1226,Jul,11,03:46:14,combo,sshd(pam_unix),31851,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1227,Jul,11,03:46:15,combo,sshd(pam_unix),31848,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1228,Jul,11,03:46:15,combo,sshd(pam_unix),31850,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1229,Jul,11,03:46:15,combo,sshd(pam_unix),31861,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1230,Jul,11,03:46:15,combo,sshd(pam_unix),31854,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1231,Jul,11,03:46:15,combo,sshd(pam_unix),31853,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1232,Jul,11,03:46:16,combo,sshd(pam_unix),31862,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1233,Jul,11,03:46:17,combo,sshd(pam_unix),31855,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1234,Jul,11,03:46:17,combo,sshd(pam_unix),31852,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1235,Jul,11,03:46:19,combo,sshd(pam_unix),31860,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '82.77.200.128', 'root']"
1236,Jul,11,04:03:03,combo,su(pam_unix),32237,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
1237,Jul,11,04:03:04,combo,su(pam_unix),32237,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
1238,Jul,11,04:03:05,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
1239,Jul,11,04:08:37,combo,su(pam_unix),32608,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
1240,Jul,11,04:08:38,combo,su(pam_unix),32608,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
1241,Jul,11,11:33:13,combo,gdm(pam_unix),2803,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1242,Jul,11,11:33:13,combo,gdm(pam_unix),2803,authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=,E15,authentication failure; logname= uid=<*> euid=<*> tty=:<*> ruser= rhost=,"['0', '0', '0']"
1243,Jul,11,11:33:17,combo,gdm-binary,2803,Couldn't authenticate user,E31,Couldn't authenticate user,"['C', 'o', 'u', 'l', 'd', 'n', ""'"", 't', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'e', ' ', 'u', 's', 'e', 'r']"
1244,Jul,11,17:58:16,combo,sshd(pam_unix),1325,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1245,Jul,11,17:58:16,combo,sshd(pam_unix),1329,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1246,Jul,11,17:58:16,combo,sshd(pam_unix),1327,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1247,Jul,11,17:58:19,combo,sshd(pam_unix),1331,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1248,Jul,11,17:58:20,combo,sshd(pam_unix),1333,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1249,Jul,11,17:58:21,combo,sshd(pam_unix),1335,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1250,Jul,11,17:58:21,combo,sshd(pam_unix),1337,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1251,Jul,11,17:58:21,combo,sshd(pam_unix),1338,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1252,Jul,11,17:58:22,combo,sshd(pam_unix),1341,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1253,Jul,11,17:58:23,combo,sshd(pam_unix),1343,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '211.137.205.253', 'root']"
1254,Jul,12,04:03:40,combo,su(pam_unix),2605,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
1255,Jul,12,04:03:41,combo,su(pam_unix),2605,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
1256,Jul,12,04:03:42,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
1257,Jul,12,04:09:49,combo,su(pam_unix),3833,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
1258,Jul,12,04:09:50,combo,su(pam_unix),3833,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
1259,Jul,12,06:09:43,combo,sshd(pam_unix),4048,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1260,Jul,12,06:09:44,combo,sshd(pam_unix),4053,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1261,Jul,12,06:09:44,combo,sshd(pam_unix),4052,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1262,Jul,12,06:09:44,combo,sshd(pam_unix),4054,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1263,Jul,12,06:09:44,combo,sshd(pam_unix),4050,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1264,Jul,12,06:09:44,combo,sshd(pam_unix),4061,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1265,Jul,12,06:09:44,combo,sshd(pam_unix),4064,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1266,Jul,12,06:09:45,combo,sshd(pam_unix),4058,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1267,Jul,12,06:09:45,combo,sshd(pam_unix),4059,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1268,Jul,12,06:09:45,combo,sshd(pam_unix),4065,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '68.143.156.89.nw.nuvox.net', 'root']"
1269,Jul,13,04:04:44,combo,su(pam_unix),6486,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
1270,Jul,13,04:04:45,combo,su(pam_unix),6486,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
1271,Jul,13,04:04:45,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
1272,Jul,13,04:10:41,combo,su(pam_unix),6863,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
1273,Jul,13,04:10:41,combo,su(pam_unix),6863,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
1274,Jul,13,17:22:28,combo,sshd(pam_unix),8113,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
1275,Jul,13,17:22:28,combo,sshd(pam_unix),8114,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
1276,Jul,13,17:22:29,combo,sshd(pam_unix),8113,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
1277,Jul,13,17:22:29,combo,sshd(pam_unix),8114,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
1278,Jul,13,17:22:29,combo,sshd(pam_unix),8117,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
1279,Jul,13,17:22:29,combo,sshd(pam_unix),8117,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
1280,Jul,14,04:08:24,combo,su(pam_unix),9355,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
1281,Jul,14,04:08:25,combo,su(pam_unix),9355,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
1282,Jul,14,04:08:25,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
1283,Jul,14,04:14:38,combo,su(pam_unix),10583,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
1284,Jul,14,04:14:39,combo,su(pam_unix),10583,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
1285,Jul,14,14:59:42,combo,sshd(pam_unix),11706,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1286,Jul,14,14:59:56,combo,sshd(pam_unix),11708,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1287,Jul,14,15:00:09,combo,sshd(pam_unix),11710,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1288,Jul,14,15:00:22,combo,sshd(pam_unix),11719,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1289,Jul,14,15:00:36,combo,sshd(pam_unix),11721,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1290,Jul,14,15:00:49,combo,sshd(pam_unix),11723,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1291,Jul,14,15:01:03,combo,sshd(pam_unix),11725,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1292,Jul,14,15:01:16,combo,sshd(pam_unix),11741,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '202-132-40-29.adsl.ttn.net', 'root']"
1293,Jul,15,01:03:48,combo,sshd(pam_unix),12632,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1294,Jul,15,01:03:48,combo,sshd(pam_unix),12628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1295,Jul,15,01:03:48,combo,sshd(pam_unix),12631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1296,Jul,15,01:03:48,combo,sshd(pam_unix),12627,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1297,Jul,15,01:03:48,combo,sshd(pam_unix),12629,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1298,Jul,15,01:03:48,combo,sshd(pam_unix),12630,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1299,Jul,15,01:03:49,combo,sshd(pam_unix),12643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1300,Jul,15,01:03:49,combo,sshd(pam_unix),12645,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1301,Jul,15,01:03:50,combo,sshd(pam_unix),12639,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1302,Jul,15,01:03:50,combo,sshd(pam_unix),12640,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', 'c51471f2c.cable.wanadoo.nl', 'root']"
1303,Jul,15,04:05:02,combo,su(pam_unix),13238,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
1304,Jul,15,04:05:02,combo,su(pam_unix),13238,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
1305,Jul,15,04:05:03,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
1306,Jul,15,04:10:45,combo,su(pam_unix),13611,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
1307,Jul,15,04:10:46,combo,su(pam_unix),13611,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
1308,Jul,15,23:42:43,combo,ftpd,15339,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['211.107.232.1', '', 'Fri Jul 15 23', '42', '43 2005']"
