LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
990,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039515000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '5', '1', '5', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
991,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039575000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '5', '7', '5', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
992,20171223-22:31:59:620,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28136544,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039400000', '7189', '549659', '8661', '16256', '28136544']"
993,20171223-22:31:59:621,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '4', '0', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '1', '6', '3', '9', '4', '0']"
994,20171223-22:31:59:621,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
995,20171223-22:31:59:652,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
996,20171223-22:31:59:655,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
997,20171223-22:31:59:656,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '8', '9', ' ', '5', '1', '3', '2', ' ', '1', '5', '3', '9', '8', '8', ' ', '2', '4', '0']"
998,20171223-22:31:59:723,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
999,20171223-22:31:59:725,Step_LSC,30002312,onExtend:1514039520000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '5', '2', '0', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1000,20171223-22:31:59:725,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039575000",E69,"timeStamp back,extendReportTimeStamp=<*>","['1', '5', '1', '4', '0', '3', '9', '5', '7', '5', '0', '0', '0']"
1001,20171223-22:31:59:956,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28163940,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039400000', '7189', '549659', '8661', '16256', '28163940']"
1002,20171223-22:31:59:957,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '4', '0', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '1', '6', '4', '2', '7', '6']"
1003,20171223-22:31:59:965,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
1004,20171223-22:31:59:968,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
1005,20171223-22:32:0:95,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1006,20171223-22:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,E65,startTimer start autoSync,"['s', 't', 'a', 'r', 't', 'T', 'i', 'm', 'e', 'r', ' ', 's', 't', 'a', 'r', 't', ' ', 'a', 'u', 't', 'o', 'S', 'y', 'n', 'c']"
1007,20171223-22:32:28:796,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>","['1', '2', '0', '20000', '2', '0', '1', '1']"
1008,20171223-22:32:28:796,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,E66,stepSyncOrNot appSynTimes is <*>,['0']
1009,20171223-22:32:28:798,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E36,needAutoSync autoSyncSwitch is open,"['n', 'e', 'e', 'd', 'A', 'u', 't', 'o', 'S', 'y', 'n', 'c', ' ', 'a', 'u', 't', 'o', 'S', 'y', 'n', 'c', 'S', 'w', 'i', 't', 'c', 'h', ' ', 'i', 's', ' ', 'o', 'p', 'e', 'n']"
1010,20171223-22:32:28:800,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E25,"initDataPrivacy the dataPrivacy switch is open, start push health data!","['i', 'n', 'i', 't', 'D', 'a', 't', 'a', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 't', 'h', 'e', ' ', 'd', 'a', 't', 'a', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 's', 'w', 'i', 't', 'c', 'h', ' ', 'i', 's', ' ', 'o', 'p', 'e', 'n', ',', ' ', 's', 't', 'a', 'r', 't', ' ', 'p', 'u', 's', 'h', ' ', 'h', 'e', 'a', 'l', 't', 'h', ' ', 'd', 'a', 't', 'a', '!']"
1011,20171223-22:32:28:800,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E24,initDataPrivacy the dataPrivacy is <*>,"['t', 'r', 'u', 'e']"
1012,20171223-22:32:28:801,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",E28,"initUserPrivacy the userPrivacy switch is open, start push user data!","['i', 'n', 'i', 't', 'U', 's', 'e', 'r', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 't', 'h', 'e', ' ', 'u', 's', 'e', 'r', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 's', 'w', 'i', 't', 'c', 'h', ' ', 'i', 's', ' ', 'o', 'p', 'e', 'n', ',', ' ', 's', 't', 'a', 'r', 't', ' ', 'p', 'u', 's', 'h', ' ', 'u', 's', 'e', 'r', ' ', 'd', 'a', 't', 'a', '!']"
1013,20171223-22:32:28:801,HiH_,30002312,initUserPrivacy the userPrivacy is true,E27,initUserPrivacy the userPrivacy is <*>,"['t', 'r', 'u', 'e']"
1014,20171223-22:32:28:801,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,E23,ifCanSync not! no cloud version,"['i', 'f', 'C', 'a', 'n', 'S', 'y', 'n', 'c', ' ', 'n', 'o', 't', '!', ' ', 'n', 'o', ' ', 'c', 'l', 'o', 'u', 'd', ' ', 'v', 'e', 'r', 's', 'i', 'o', 'n']"
1015,20171223-22:32:28:801,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,E54,sendSyncFailedBroadcast,"['s', 'e', 'n', 'd', 'S', 'y', 'n', 'c', 'F', 'a', 'i', 'l', 'e', 'd', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't']"
1016,20171223-22:33:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1017,20171223-22:33:9:926,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1018,20171223-22:33:9:938,Step_LSC,30002312,onExtend:1514039590000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '5', '9', '0', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1019,20171223-22:33:10:228,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28164276,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039400000', '7189', '549659', '8661', '16256', '28164276']"
1020,20171223-22:33:10:229,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '5', '2', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '2', '3', '4', '5', '4', '7']"
1021,20171223-22:33:10:244,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
1022,20171223-22:33:10:248,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
1023,20171223-22:33:30:315,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF,"['o', 'n', 'R', 'e', 'c', 'e', 'i', 'v', 'e', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', ' ', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'F', 'F']"
1024,20171223-22:33:46:274,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1025,20171223-22:33:46:279,Step_LSC,30002312,onExtend:1514039626000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '6', '2', '6', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1026,20171223-22:33:46:301,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON,"['o', 'n', 'R', 'e', 'c', 'e', 'i', 'v', 'e', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', ' ', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'N']"
1027,20171223-22:33:46:303,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'N']"
1028,20171223-22:33:46:303,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data,"['f', 'l', 'u', 's', 'h', ' ', 's', 'e', 'n', 's', 'o', 'r', ' ', 'd', 'a', 't', 'a']"
1029,20171223-22:33:46:304,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28234547,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039520000', '7189', '549659', '8661', '16256', '28234547']"
1030,20171223-22:33:46:304,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '5', '2', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '2', '7', '0', '6', '2', '3']"
1031,20171223-22:33:46:305,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1032,20171223-22:33:46:311,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
1033,20171223-22:33:46:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
1034,20171223-22:33:46:315,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '8', '9', ' ', '5', '1', '3', '2', ' ', '1', '5', '3', '9', '8', '8', ' ', '2', '4', '0']"
1035,20171223-22:33:46:405,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1036,20171223-22:33:46:406,Step_LSC,30002312,onExtend:1514039626000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '6', '2', '6', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1037,20171223-22:33:46:616,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039520000', '7189', '549659', '8661', '16256', '28270623']"
1038,20171223-22:33:46:616,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '5', '2', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '2', '7', '0', '9', '3', '5']"
1039,20171223-22:33:46:622,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
1040,20171223-22:33:46:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
1041,20171223-22:34:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1042,20171223-22:35:0:49,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1043,20171223-22:36:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1044,20171223-22:37:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1045,20171223-22:37:14:939,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1046,20171223-22:37:14:951,Step_LSC,30002312,onExtend:1514039834000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '8', '3', '4', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1047,20171223-22:37:15:240,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039520000', '7189', '549659', '8661', '16256', '28270935']"
1048,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '7', '6', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '4', '7', '9', '5', '5', '9']"
1049,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
1050,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
1051,20171223-22:37:37:466,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF,"['o', 'n', 'R', 'e', 'c', 'e', 'i', 'v', 'e', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', ' ', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'F', 'F']"
1052,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1053,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1054,20171223-22:39:25:264,Step_LSC,30002312,onExtend:1514039857000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '8', '5', '7', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1055,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '9', '1', '7', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1056,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039977000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '9', '7', '7', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1057,20171223-22:39:25:300,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON,"['o', 'n', 'R', 'e', 'c', 'e', 'i', 'v', 'e', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', ' ', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'N']"
1058,20171223-22:39:25:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'N']"
1059,20171223-22:39:25:301,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data,"['f', 'l', 'u', 's', 'h', ' ', 's', 'e', 'n', 's', 'o', 'r', ' ', 'd', 'a', 't', 'a']"
1060,20171223-22:39:25:301,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039760000', '7189', '549659', '8661', '16256', '28479559']"
1061,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '9', '8', '8', '0', '0', '0', '0', '#', '#', '7', '1', '8', '9', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '8', '6', '0', '9', '6', '2', '0']"
1062,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1063,20171223-22:39:25:310,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '3', '0', '6', '7', '3']"
1064,20171223-22:39:25:313,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
1065,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '8', '9', ' ', '5', '1', '3', '2', ' ', '1', '5', '3', '9', '8', '8', ' ', '2', '4', '0']"
1066,20171223-22:39:25:402,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,"['3', '7', '6', '1']"
1067,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '9', '9', '6', '5', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1068,20171223-22:39:25:406,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039977000",E69,"timeStamp back,extendReportTimeStamp=<*>","['1', '5', '1', '4', '0', '3', '9', '9', '7', '7', '0', '0', '0']"
1069,20171223-22:39:25:446,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1070,20171223-22:39:25:614,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514039880000', '7189', '549659', '8661', '16256', '28609620']"
